policy,num_stas,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,e_retx_mj,retx_energy_pct,avg_tx_retries,ee_kbit_j,e_per_pkt_uj,elapsed_s
laca,400,99,0.36216437794630046,30.1568,3223.6868832270916,8334.475849508157,0.6378356220536996,0.8091766443787902,0.4712270200940573,0.4706284737067123,0.987941901890929,22031.919229996656,36989.71333333142,10241.997693333517,5641.070016666777,6137.639906663028,1.0,747.3657290232395,36.289499999999975,102.91915679997989,563.1670457332573,44.99002649000207,13.11752400000001,1.7551679841064955,9.5425,12.105237969399422,84591.4803648262,14.05
chang2019,400,42,0.17920129738495844,15.086933333333333,1881.9037500246134,5199.407035577583,0.8207987026150416,0.6683681149503934,0.6827123695976155,0.6685543964232489,1.0,33263.87547999807,51486.00533332837,10249.088143333465,12393.79370999875,10585.673759999183,1.0,1317.597988328275,42.77705999999999,102.62180066664621,1141.6877415332935,30.511386128334475,28.223136000000014,2.1420141993240747,18.22,3.4350993551094757,298099.0923819627,47.09
chang2019,400,7,0.1853426460168033,15.624533333333332,1782.7253057788707,4872.261231918415,0.8146573539831967,0.7213531715293915,0.6810937381977491,0.6665911322607447,1.0,27005.446283332094,46487.473333330796,10247.978630000156,7968.209576666652,8761.12472333195,1.0,1105.1589354416237,42.81790799999997,102.59039559997949,923.7917049999761,35.958926841667434,27.712068,2.5075187931160507,17.7325,4.241344705887865,241432.86410521547,41.58
chang2019,400,99,0.17786244235011028,15.138133333333332,1859.5800145654546,4984.970056072037,0.8221375576498897,0.6780153395380903,0.6904978060220911,0.6733242548040551,0.9998847660751325,25433.646632598462,45991.79066666522,10245.600143333593,6969.158763579517,8204.462959018681,1.0,1178.3698422662583,42.95743199999998,102.55850279997945,998.7695572987461,34.08435016753154,28.238304000000014,2.3963871941674686,17.98,3.854002230119735,265697.8223824709,48.55
etaroa,400,42,0.3988220025955875,34.090666666666664,2523.04825670821,6633.337051374447,0.6011779974044125,0.7919350276879106,0.4807042364222275,0.480232649532343,1.0,24521.735809998292,44137.003999995686,10247.875443333478,6528.090333333128,7736.085789998352,1.0,790.1963178616068,40.875888000000025,103.02130799997998,602.3010081999591,43.99811366166784,15.34016399999999,1.9413104887039772,10.6925,12.942606500212987,79118.52994859644,15.19
etaroa,400,7,0.3967619633159135,33.041066666666666,2603.9991427764758,6648.2695208388905,0.6032380366840865,0.8188979681013765,0.4900398406374502,0.48925865166783844,1.0,24677.76093333203,44581.759999995855,10246.914403333676,6481.322489999903,7937.579856665111,1.0,793.2224145282875,40.833527999999966,103.02616466664668,605.443081533306,43.91964032833422,15.680771999999985,1.9768442889154874,10.9525,12.496268156888439,81944.4643107735,14.59
etaroa,400,99,0.4040291556995343,34.056533333333334,2606.3408343951505,6654.544425121795,0.5959708443004657,0.8177136681931125,0.48059654876239555,0.4800499726711954,1.0,24681.134223331912,44002.129333328565,10245.49983000016,6658.109939999689,7758.982629998727,1.0,792.2237590682882,40.66468800000005,103.05845426664675,604.5586572666411,43.94195953500083,15.394128000000006,1.9431540425024112,10.83,12.89655843194589,79401.02822032456,14.55
no_raw,600,42,0.057496506288680374,7.3728,1475.3939598356378,4749.741768415916,0.9425034937113196,0.944905331750255,0.933014567879167,0.834971847350076,1.0,6962.84559972032,15560.261333333949,2782.684976898007,1451.5746569322475,2710.1204081342835,0.16833333333333333,2497.071154755536,31.82384799999993,101.53723742220245,2363.7100693333377,0.0,25.40887199999992,1.0175469750475514,29.258333333333333,0.5905158117708342,1734077.1908024559,240.2
no_raw,600,7,0.05551102204408818,7.0912,1399.3387524516193,4738.890304288954,0.9444889779559118,0.9310955754956752,0.9362142636888243,0.837275890929915,1.0,9952.232754576156,100806.2746665727,2630.627508772052,1745.3822456142314,5515.093414224958,0.15833333333333333,2497.0557193777554,31.80977599999986,101.53291671109132,2363.713026666676,0.0,25.560183999999893,1.0236128814285836,29.841666666666665,0.5679648992187539,1802928.3172402568,955.56
no_raw,600,99,0.050613290200835694,6.408533333333334,1376.20363093207,4541.32771932759,0.9493867097991643,0.9290849188699448,0.9455318105667471,0.8410901810158133,1.0,8647.923718246015,81592.09466666415,2497.667051851961,1653.6536592593268,4457.965288616211,0.15,2496.997848711089,31.768999999999888,101.50099359998032,2363.7278551111217,0.0,25.594975999999928,1.0250299580038347,32.513333333333335,0.5132990672492023,1994938.3611539989,1287.46
static,600,42,0.21332085060853284,27.221333333333334,3303.547857957965,8852.309045912041,0.7866791493914671,0.7110684089162183,0.5019414782970462,0.5013174317015671,1.0,33703.141426664464,71991.19066666013,15248.95618666693,7348.487957775014,11099.743920000301,1.0,913.1100961210392,26.467495999999972,102.7133608888687,743.4165062666134,40.51273296555703,11.307888000000007,1.2383926153085778,8.563333333333333,5.9623332277173615,171744.84566539925,31.73
static,600,7,0.2136014033193901,27.01653333333333,3210.222313079637,8100.55411277338,0.78639859668061,0.7053874736101338,0.5019482326746452,0.5016699137211245,1.0,32888.31928444191,68996.68799999871,15247.100240000185,7338.035342219059,10300.96992222267,1.0,897.8512444154852,26.477367999999956,102.70219813331332,727.7676615999483,40.90401668222355,11.509576000000012,1.2819023275390036,8.651666666666667,6.018042187137917,170155.00525877796,20.56
static,600,99,0.2167135019403185,27.639466666666667,3356.1248201916355,8811.729899042097,0.7832864980596815,0.699713468271785,0.4983976591890762,0.49777065626306255,1.0,32865.23216221932,69498.0213333319,15247.775306666881,7194.61404222017,10414.57723555449,1.0,897.6831453288117,26.477463999999962,102.701591911091,727.5957708443872,40.90831857333487,11.177999999999992,1.245205511339484,8.463333333333333,6.1579560250165155,166288.94325325318,20.82
adaptive,600,42,0.2125522448429284,26.9056,3336.7747459445145,8693.229550035938,0.7874477551570715,0.7081683549172971,0.5110851808634772,0.5101928752831354,1.0,41169.713375552674,72991.67866665761,15249.913228889136,11870.302906663766,14035.327826666435,1.0,1058.3759554577096,26.461807999999948,102.7255955555352,892.400501688838,36.78805021333478,11.381431999999995,1.0753675894949764,8.681666666666667,5.084318074547395,201403.60712801322,21.34
adaptive,600,7,0.2118666845854052,26.9056,3168.0033974439607,8218.399284585115,0.7881333154145949,0.6974958956009262,0.5150738096888211,0.5147965902002911,1.0,40456.73737777397,70487.29999999952,15247.405111111435,11619.127659997497,13584.764506665037,1.0,1045.7237609821361,26.57483199999999,102.69085902220185,879.3436318221545,37.11443813777962,11.360447999999995,1.086371795676742,8.56,5.145833154777024,198995.95832200503,20.57
adaptive,600,99,0.21298160826956639,27.076266666666665,3200.7546036236167,8557.609405154068,0.7870183917304336,0.6840276249099778,0.51095947063689,0.5102701957540667,1.0,41113.143375552936,71487.00399999779,15246.415491111347,12073.466584441505,13783.851368888974,1.0,1057.9015778554822,26.482575999999987,102.71260311109064,891.9059373332797,36.80046141111265,11.44696,1.0820439480962514,8.683333333333334,5.118863083946643,200044.42064711294,20.97
cluster_csv,600,42,0.22081405485147187,28.100266666666666,3357.8537156792045,8955.558760501073,0.7791859451485281,0.6017340325176184,0.49655608658982286,0.49592353106550463,1.0,36954.3486866626,64190.91999999613,15249.011408889746,10152.056815552516,11548.839413331447,1.0,979.8735583632441,26.132928,102.69046497775744,812.257339244373,38.792826141113075,10.914096000000011,1.113826973577146,8.323333333333334,5.735488303940896,178537.5447974329,21.77
cluster_csv,600,7,0.2116106101494109,27.43466666666667,3446.530426397268,9473.445135514585,0.7883893898505892,0.621578266883156,0.5032693524572875,0.5024959572523378,1.0,37369.3217288862,63481.02666666536,15248.18943111136,10192.082817774644,11920.893897777974,1.0,988.3820649765886,26.222807999999976,102.67786657775746,820.9049013777174,38.57648902111279,11.177159999999994,1.1308541905062535,8.438333333333333,5.551429480322773,184456.99501895902,22.02
cluster_csv,600,99,0.22295612320549976,28.228266666666666,3312.6888273761438,9131.01041149416,0.7770438767945003,0.6107872292922527,0.4939157346838292,0.4933530280649926,1.0,37331.23637332749,64383.84666666621,15248.156424444951,10121.249855552598,11955.386157774386,1.0,986.3797345598759,26.03889599999999,102.70017831109077,819.0166335998924,38.624026648891736,10.890520000000006,1.1040899988541806,8.315,5.723610426619755,178908.05342682154,21.4
cluster_adaptive,600,42,0.2164403718814795,27.613866666666667,3268.6031735571564,8565.503112550281,0.7835596281185205,0.7158078363820305,0.5136556056261096,0.512836269288543,1.0,35265.73671777528,71492.4653333321,15248.066728889262,8867.603497775766,11139.171446665816,1.0,947.2385078032673,27.09566399999999,102.71431706664634,777.7765474221754,39.65197931444583,11.708432,1.2360595460960433,8.77,5.830393599750447,175631.3673306429,21.92
cluster_adaptive,600,7,0.21874370171313404,27.784533333333332,3251.599072945953,8692.287895501573,0.7812562982868659,0.6928565079863017,0.5109814687714482,0.5101578586135895,1.0,34711.24887777476,67993.49466666528,15246.592533333573,8679.354704441135,10777.40322666673,1.0,937.313931103253,27.070487999999976,102.69413813331298,767.6437736443829,39.90553132555721,11.718119999999992,1.2501809277716944,8.778333333333334,5.928543769882927,172723.69737774934,21.84
cluster_adaptive,600,99,0.22115060362851555,27.9808,3262.9486585329078,8904.689483497514,0.7788493963714844,0.680194913645853,0.5080863469146942,0.50739223988339,1.0,33628.291424439856,63916.39999999899,15247.264620000242,8245.908935552874,10125.370239997854,1.0,916.6523093721173,27.065415999999995,102.66471706664626,746.487486444358,40.434689861113505,11.630423999999994,1.2687933997533405,8.648333333333333,6.104997437723385,167731.43812847527,21.95
laca,600,42,0.19513163116814394,25.173333333333332,4155.596465747518,11159.65629534861,0.8048683688318561,0.7100140330265649,0.4975766162105734,0.49705465662515846,0.9800831064622438,34287.959457773875,56406.78533331642,15249.010866666886,9060.010493331394,9974.895537775596,1.0,929.910127005456,24.224679999999974,102.60641226664616,763.050047777696,40.02898696111329,10.166663999999997,1.0932953308874274,7.838333333333333,5.4141432816519135,189134.26311975377,19.95
laca,600,7,0.1913412451103892,24.627200000000002,4104.732037792688,10813.137463868617,0.8086587548896108,0.7014482061647297,0.5018715596330275,0.5011376146788991,0.9816844534179405,35934.09095777474,58487.95199998928,15247.277237778055,9811.328402218725,10861.161242222395,1.0,961.0712800465938,24.24276,102.64001075553506,794.9575305777238,39.230978713334835,10.312967999999996,1.073070043202208,8.038333333333334,5.124947651917358,199806.9189286058,20.01
laca,600,99,0.19443879281112242,24.465066666666665,4042.224480554368,10603.954277483948,0.8055612071888776,0.7114026933928788,0.5001471453796351,0.49955856386109476,0.9817629179331308,35530.68181777427,57501.10799999808,15248.049026666851,9670.903579997266,10601.436071110144,1.0,953.3650363088061,24.208479999999994,102.63243573331302,787.0964587554926,39.42766182000176,10.373584000000006,1.088101997128399,8.076666666666666,5.132360792543716,199518.3194228405,20.26
chang2019,600,42,0.09866107654855288,12.450133333333333,2472.0015908129126,6390.449209598098,0.9013389234514471,0.5917934389769253,0.6433082906721628,0.6335350043215212,1.0,47925.381973328826,71501.6519999979,15248.933508889164,16982.875357774352,15669.877044443085,1.0,1513.8993105054585,27.430696000000008,102.49205395553516,1358.8505699999203,25.125990550002154,18.002751999999987,1.1891644229621359,12.613333333333333,1.6447769342303884,622576.8240598184,60.85
chang2019,600,7,0.09163293742950036,11.784533333333332,2640.2683626611433,6842.5615618613665,0.9083670625704996,0.6381452854179215,0.6537918040508715,0.6409393715093197,1.0,42817.10651332797,66486.25999999937,15246.402908889168,14016.924511105584,13525.863233333217,1.0,1446.4821627565468,27.59956799999998,102.43571662220182,1289.589372399898,26.857505734447162,18.37567200000001,1.2703697614204712,12.681666666666667,1.629405966662688,628449.8896842346,66.64
chang2019,600,99,0.09439566968116707,12.202666666666666,2587.810714746637,6891.191063677755,0.9056043303188329,0.6295099125723433,0.6532792427315753,0.641446923597025,1.0,44159.73741332835,68500.15466665228,15247.315946666908,14776.48581815353,14121.571106285692,1.0,1463.6134074443264,27.68057599999996,102.42490933331287,1307.0880204443463,26.419901666669364,18.32614399999999,1.2521164336694617,12.586666666666666,1.667471287786879,614103.5275990181,65.15
etaroa,600,42,0.21133744304476013,26.914133333333336,3218.6649047210994,8574.086992926186,0.7886625569552399,0.7032374731365231,0.5127519539284245,0.5117235705470999,1.0,41032.27002221963,72478.45333333104,15248.196100000163,11973.408748887188,13792.28546888783,1.0,1056.0705261454866,26.54787999999998,102.72303839997956,889.9505266221726,36.84908112333474,11.355952,1.0753024271444898,8.656666666666666,5.097033326281011,200901.1780872834,21.04
etaroa,600,7,0.20938724025758482,26.914133333333336,3251.3564816737075,8529.364241419125,0.7906127597424152,0.6851044077134987,0.5156271608352925,0.514797400082976,1.0,40914.57758444149,71491.44666666476,15247.173051111686,11724.848997776062,13929.660615553752,1.0,1054.038882732141,26.676808000000012,102.68901831109082,887.769534266603,36.90352215444617,11.502080000000007,1.0912386808905785,8.64,5.106857778067932,200514.689169082,20.75
etaroa,600,99,0.2129080118694362,26.939733333333333,3240.8255736512874,8229.999559589362,0.7870919881305638,0.7023416205093512,0.5154333746727298,0.5146754857379082,1.0,40732.27189777587,75523.63466666474,15248.030975555881,11412.004008886179,14057.17639111159,1.0,1050.8891431466157,26.68723199999997,102.70758248886858,884.5094839110809,36.98484474666762,11.490160000000008,1.0933750790873809,8.63,5.127036188169053,199725.52609691778,20.91
no_raw,800,42,0.037668656267241814,6.408533333333334,1338.035425213975,4667.265681743007,0.9623313437327582,0.93546466305087,0.9440597106802093,0.8416820560172361,1.0,7249.569244040928,15445.328437426548,2503.1409117754843,1681.573500701942,3055.2750093412774,0.1125,2489.752971399987,23.66524799999994,101.4396693999792,2364.648054000008,0.0,18.950303999999875,0.7611318961231776,25.85,0.38609452867104027,2652200.2358455257,421.75
no_raw,800,7,0.043486943931299614,7.432533333333334,1366.563072761014,4681.229442572501,0.9565130560687004,0.924273602364531,0.9300978962716101,0.8337846282024578,1.0,7872.212636534976,20523.45864272355,2934.5725685360553,1703.9446456539727,3217.146089011615,0.13375,2489.7867581333244,23.681489999999897,101.46823279997916,2364.6370353333423,0.0,18.73822799999981,0.7526037295679283,23.5025,0.44778131956805106,2286830.547079976,358.23
no_raw,800,99,0.036687104231581065,6.229333333333333,1418.7180619658736,4633.142187476161,0.9633128957684189,0.9304851303971281,0.947747123783139,0.8454346069490939,1.0,6410.798829914839,13817.082666667562,2703.4692108845607,1308.6205822440193,2388.603390527752,0.1225,2489.79413373332,23.72388000000004,101.4234977333126,2364.646756000013,0.0,18.99399599999987,0.7628741566484188,25.8975,0.375292072280255,2728541.5164200766,464.62
static,800,42,0.13942770321600406,23.492266666666666,3130.7339383219405,8298.10627860794,0.8605722967839959,0.6769955332997173,0.501608497723824,0.500576631259484,1.0,58136.745453278854,119992.4719999944,19429.94327335844,13494.584071270703,25198.947315081718,0.95875,1402.9615593624364,19.360187999999965,102.65038266664574,1253.1616334999553,27.789355195834638,8.618585999999993,0.6143137666520695,7.18125,2.511715290047846,407689.51961131464,44.89
static,800,7,0.1405296343001261,23.773866666666667,3104.9014391056457,8275.731841757664,0.8594703656998739,0.6793694529540482,0.5003320253546635,0.4989435556897072,1.0,58191.639146448266,119996.1079999963,18800.298772686336,13018.39646540592,26357.477642408132,0.9275,1441.2923411491013,19.32792599999997,102.66531639997929,1292.4930600332882,26.806038715834656,8.624879999999992,0.5984129488347674,7.25,2.4742239295859063,413867.1474943579,25.02
static,800,99,0.13991355915167353,23.7568,3121.389831119037,8333.999323041493,0.8600864408483264,0.6859594654394194,0.5065921380399782,0.5056200255179537,1.0,53742.128454188976,119995.60133333235,17351.049855750753,10796.505397658244,25577.100358674707,0.855,1455.0916166341185,19.479593999999974,102.62429719997897,1306.5327699666375,26.454955467500994,8.719349999999997,0.5992303096467134,7.27875,2.449000433555548,418129.7748948617,24.41
adaptive,800,42,0.13722730471498945,23.296,3736.6799672389743,10851.237607325509,0.8627726952850105,0.6075639919470808,0.5090437681338355,0.5081795172541514,1.0,56655.51373165918,97197.50933332987,20254.20479999869,16939.2392283299,19444.06932833062,1.0,1328.3295317665047,19.229555999999974,102.58289773331242,1176.818230666523,29.698847366670492,8.553245999999993,0.6439099482057958,7.12375,2.630672522467301,389254.0752429318,25.88
adaptive,800,7,0.13770640811998183,23.270400000000002,3671.516386319273,10254.337514123652,0.8622935918800182,0.6192066641748064,0.510187650956834,0.5093206168328482,1.0,56461.47103666386,98485.17333332582,20250.697679999404,16687.784616664678,19511.51281499978,1.0,1325.387208334933,19.308401999999973,102.57205806664581,1173.7308479332867,29.775900335001385,8.632031999999988,0.6512837867844147,7.13,2.633615277142403,388819.1296912161,25.37
adaptive,800,99,0.137986281479998,23.517866666666666,3739.5779247231485,9858.794889218185,0.862013718520002,0.6157802434993761,0.5084902747761655,0.5078728002469898,1.0,56598.31436332919,98485.16266666044,20248.81897666582,16701.417818329417,19639.41110333396,1.0,1327.5692384690824,19.21616399999998,102.59012486664601,1176.04478723327,29.718162369168432,8.606225999999987,0.6482694650204807,7.13625,2.657247469870594,385361.17226969,25.8
cluster_csv,800,42,0.14023727137913988,24.209066666666665,4202.8448287739275,13691.19181245892,0.8597627286208601,0.5011465844150321,0.49823036324122943,0.4969264203663459,1.0,54701.66995332858,92479.58533333188,20253.064041665693,15508.294103330114,18917.335431666103,1.0,1292.3334803865628,19.041545999999965,102.59211713331256,1140.0821191999153,30.617698053335644,8.214161999999982,0.6356069949950505,6.92625,2.809924880158477,364422.5535104865,27.0
cluster_csv,800,7,0.1382588887788452,23.825066666666665,4064.3806038304087,12728.922168473367,0.8617411112211548,0.5094847887830608,0.5026438569206843,0.5014618973561431,1.0,54437.71088332996,92499.23733333168,20249.886411665848,15348.755381663474,18823.036576667295,1.0,1287.2047416715848,19.07691599999996,102.57957866664596,1134.7984544666035,30.749792538335104,8.333729999999989,0.6474284727367982,6.97625,2.7763726191367644,368826.5735448667,26.93
cluster_csv,800,99,0.1415884549399536,23.944533333333332,4110.686510140472,12954.041851485514,0.8584115450600465,0.4707203657846878,0.49931464174454826,0.49838006230529597,1.0,54624.98907666222,92966.3119999899,20249.867846666497,15328.934503331013,19027.88646666471,1.0,1291.0850581215727,19.04770199999999,102.58303619997916,1138.804628466591,30.649691455002113,8.435327999999984,0.6533518413010466,7.03,2.781908114733829,368092.67515939346,27.01
cluster_adaptive,800,42,0.1359960307615976,23.389866666666666,3820.193190863276,11037.562815834575,0.8640039692384024,0.5818483697656477,0.5118071091225453,0.5113099676858066,1.0,49697.87966333057,98041.15999998663,20253.14815833303,12641.209809997996,16798.057739999535,1.0,1197.4807684449288,19.46397599999998,102.55985439997916,1042.3980515332828,33.05888651166812,8.859329999999982,0.7398306706424085,7.18625,2.9298842139704497,349501.86601822067,27.28
cluster_adaptive,800,7,0.13829840695512338,23.483733333333333,3910.025452446,11142.358243636332,0.8617015930448766,0.5774600463584239,0.5138880296937829,0.5134549953603464,1.0,50506.39385832929,102492.33733332269,20250.02731999898,12851.450273329247,17399.22168166774,1.0,1212.8352275015736,19.465625999999983,102.57543293331263,1058.128677933258,32.665490635002065,8.859497999999988,0.7304782874958579,7.19125,2.904401125663568,352568.38008766674,27.45
cluster_adaptive,800,99,0.13368452440115297,22.954666666666668,3824.027510246,10551.832805494596,0.866315475598847,0.5757804438508836,0.513704523107178,0.512905604719764,1.0,51355.79710999671,101490.54133333219,20248.85106166588,13375.630141662783,17719.44999000136,1.0,1228.7042101524194,19.432061999999984,102.58263319997923,1074.431561233274,32.25795371916837,8.999771999999988,0.7324604185155007,7.3575,2.802301783903609,365413.89149514335,26.86
laca,800,42,0.12727547778730272,21.538133333333334,4757.996519307631,14028.82795527468,0.8727245222126973,0.6654303524540043,0.5007833920877399,0.5001305653479566,0.9844115354637568,49168.385794993395,78484.15066665632,20254.386168333185,13820.611479994324,15078.832438332565,1.0,1187.522544780707,18.07099799999997,102.50242999997917,1033.6676374332255,33.28147934750283,8.102999999999978,0.68234494036459,6.775,2.720554665845606,376393.83352795785,25.69
laca,800,7,0.12272818054723388,20.974933333333333,4611.185196171323,13119.380038038558,0.8772718194527661,0.6637850983763107,0.5030800821355236,0.5021817248459959,0.9790683034309097,50799.38110666091,80048.36533333319,20250.44349666622,14615.293438327715,15918.561358333658,1.0,1218.0401808548834,17.99998199999996,102.53711073331243,1065.0051284665685,32.49795965500265,8.241821999999987,0.6766461508860449,6.99375,2.5830346563705366,396432.9311163168,25.13
laca,800,99,0.12402554946436654,21.043200000000002,4747.886165352943,13918.178998688514,0.8759744505356335,0.6712787703627594,0.5066227305033275,0.5057181624345803,0.9772093023255813,49805.809399995276,80916.6479999994,20249.086293332915,13928.109308329358,15615.66572999967,1.0,1199.6440915107364,18.100175999999973,102.51744433331247,1046.0548748999227,32.97159627750212,8.157971999999987,0.6800326911731365,6.8625,2.6311803828625373,389178.94290697045,25.09
chang2019,800,42,0.0652404258539785,11.0336,3328.6831987480755,9081.871612831881,0.9347595741460215,0.6159184350132626,0.6089931573802542,0.6017839687194526,1.0,57036.62565499326,90473.50133333128,20254.235318332823,18180.36891332872,18580.644838331707,1.0,1640.1336546006953,19.854636,102.39714573331263,1496.1669826332131,21.71489023416981,12.684641999999997,0.7733907516877447,9.50625,1.0090884943172107,1014777.2031558828,700.73
chang2019,800,7,0.07331334332833583,12.5184,3411.556783139361,10930.183335885209,0.9266866566716642,0.538003016392164,0.5988950947061681,0.592095677513356,0.9997143265247822,64729.397220455,98984.05066665649,20250.480412955625,23358.943998374554,21067.396622227043,1.0,1675.9232300456817,19.889448000000005,102.42648206664587,1532.808788166533,20.798511812503538,12.44176199999999,0.7423825731958413,9.39625,1.1204331835347954,913932.2317904194,86.69
chang2019,800,99,0.06430996604753346,10.990933333333333,3402.7781402740334,9580.571409448154,0.9356900339524665,0.6562278481012658,0.6123682101239287,0.6050311363215981,1.0,54877.943699994925,86473.86133333243,20249.033524999282,17296.04524166112,17316.356065001182,1.0,1612.626806890724,19.871718000000016,102.3759231333125,1467.9589510332435,22.42021472416913,12.772968000000018,0.7920597589858588,9.475,1.0223320069810276,1001631.557074984,307.15
etaroa,800,42,0.13524712930604094,23.116799999999998,3808.8441838528297,10788.392273753065,0.8647528706939591,0.5820921661932286,0.5114589155953047,0.5107136202720328,1.0,55921.77776332807,93973.61733333228,20253.141968331543,17359.74351833036,18297.883136666183,1.0,1314.6081862198962,19.253933999999994,102.56553359997918,1162.7377878665814,30.050930753335653,8.622323999999987,0.6558854638501177,7.1125,2.637683255244832,388219.4717519074,26.47
etaroa,800,7,0.13317675278596772,22.741333333333333,3765.2262151880313,10896.259435016633,0.8668232472140323,0.6135725516621743,0.5161050545094152,0.5152998017839445,1.0,56458.660541661295,97474.52266666493,20251.155539999272,17235.244198329434,18963.470148332588,1.0,1325.1362350507275,19.340141999999958,102.55796753331248,1173.4553112999135,29.782814217502278,8.796905999999993,0.6638491777159228,7.22125,2.574225886947704,397789.4889458094,25.62
etaroa,800,99,0.1332832456799399,22.7072,3796.4715933669804,10515.770264559507,0.8667167543200601,0.6228158433241374,0.5145864106351551,0.5136632200886263,1.0,56768.54602166216,98867.61466666596,20249.441956666313,16944.617204996546,19556.240639999312,1.0,1330.5524694899023,19.246607999999977,102.58696286664578,1179.0765903999213,29.64230822333554,8.769797999999986,0.6591095203755541,7.23875,2.559899048029124,400015.77436750155,25.8
no_raw,1000,42,0.03376633855091173,7.142399999999999,1332.034516139242,4625.738047852561,0.9662336614490883,0.9066788666918605,0.9299980380616049,0.8361389052383755,1.0,9790.135712379137,20434.050666666782,3143.695540230212,2165.2217981719077,4473.757167080464,0.116,2485.409630826648,18.785063999999974,101.43169909331172,2365.19286773335,0.0,14.77865279999995,0.594616381006159,19.89,0.34484778258259674,2969426.0822301656,495.34
no_raw,1000,7,0.030560271646859084,6.4512,1263.2824394942804,4520.286739822909,0.969439728353141,0.9251149239235998,0.9397869557092132,0.8420855914782284,1.0,7396.60571190583,16497.892000000164,2748.9296400000494,1525.6659466670092,3122.01012523877,0.1,2485.411469119985,18.80650080000001,101.4062840533117,2365.19868426668,0.0,14.951092799999975,0.6015540278042467,21.173,0.3114751861485949,3287581.3083597687,1308.32
no_raw,1000,99,0.0283472133247918,6.041600000000001,1350.460693438984,4656.144234658581,0.9716527866752082,0.9207641440117561,0.9488139825218477,0.848571638393185,1.0,8406.347548631933,71099.99066666621,2744.1453436108654,1644.624968938612,4017.5772360824544,0.1,2485.476864906646,18.904324799999973,101.37445903997839,2365.198081066682,0.0,15.10557119999995,0.6077534421374432,21.75,0.2916913089139659,3510560.5436534546,857.85
static,1000,42,0.10565356856455493,22.485333333333333,3175.756776883579,8236.395854316426,0.894346431435445,0.6700702455602892,0.5233048366319241,0.5218995198500995,1.0,32960.024679998685,119473.00933332859,12750.134634666962,5321.550266665792,14882.230597332602,0.5,1691.386682285308,15.638395199999968,102.31419055997827,1553.1309240533205,20.30317247200049,7.299628799999991,0.4315765801192863,6.492,1.5952827512832768,641892.4790456578,54.37
static,1000,7,0.1075511189824505,22.801066666666667,3171.3942727749327,8364.094654204082,0.8924488810175495,0.6891125836200942,0.5162613536478172,0.5149721652505127,1.0,31842.945823127553,117498.03333333271,12500.962372789407,5101.254342855225,14233.800672108786,0.49,1697.080891279973,15.559343999999957,102.33221023997825,1559.0336586666508,20.155678373333796,7.093651199999993,0.41799134245450237,6.332,1.6122554994631733,635135.0641017864,29.1
static,1000,99,0.10608067429259482,22.5536,3125.101757860554,8519.806523020536,0.8939193257074052,0.6755396015317178,0.5189489051094891,0.517021897810219,1.0,33112.81541224337,116482.51733333152,12496.653325170402,5554.923461223562,15054.713093876613,0.49,1709.0223025439702,15.540047999999974,102.334594346645,1571.2985702399837,19.849089957333867,7.193707199999992,0.4209252968373659,6.415,1.5836142079429463,646622.1349012373,28.27
adaptive,1000,42,0.0961029588645658,20.4544,4174.808261155201,11892.069751652534,0.9038970411354342,0.5724121791618622,0.498240835319487,0.4969356486210419,1.0,69395.97315466219,116997.14666666166,25248.539869330918,20925.601765329182,23202.012769335455,1.0,1555.8014947359027,14.852980799999948,102.48576357331218,1414.697955626589,23.764794736002113,6.662601599999964,0.42824239612463805,6.014,1.5776614229417847,649061.9502444318,29.69
adaptive,1000,7,0.10005639249174253,21.1968,3973.8170011049456,12499.665034423359,0.8999436075082574,0.5781427265541462,0.4910724375635665,0.489885862809357,1.0,70729.94936799446,118003.01733333174,25249.07964266425,21718.730797330398,23743.21201199983,1.0,1580.5834163485672,14.780078399999956,102.50491413331206,1440.1703919199156,23.128031895335535,6.479270399999976,0.4099290384159704,5.96,1.6092893128514607,636305.7231677002,29.55
adaptive,1000,99,0.09444778512728001,20.104533333333332,4162.110757365586,12255.816761817407,0.90555221487272,0.5730807129293819,0.4977449543353253,0.497012064494306,1.0,70297.06790665885,118485.0239999957,25248.021886664428,21313.030986660444,23722.37884933398,1.0,1572.6225574858483,14.809391999999953,102.49716165331225,1431.9833138931988,23.33268993933683,6.625531199999974,0.4213046015690002,6.065,1.5340896571246783,667496.841038136,30.56
cluster_csv,1000,42,0.09788707174406112,20.992,4493.740708522363,14031.367060831637,0.9021129282559389,0.5358351487881994,0.489093387866394,0.4881845035219268,1.0,68004.83821999529,110466.64266666466,25248.046923997674,20379.426547997497,22368.18434133347,1.0,1530.3461146432353,14.70469919999993,102.49407983997878,1388.733073999922,24.414261603335476,6.435734399999973,0.4205411010240853,5.942,1.646059003186515,622091.9165216404,31.03
