policy,num_stas,packet_interval,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,e_retx_mj,retx_energy_pct,avg_tx_retries,ee_kbit_j,e_per_pkt_uj,elapsed_s
adaptive,600,5.0,7,0.20875,25.6512,3628.4482402556646,9288.86027928066,0.79125,0.6643167181296868,0.5272852707830287,0.5268023456364264,1.0,41504.802611107494,70502.64799999671,15253.156357778107,12231.406324440819,14009.497859999685,1.0,1065.8407091110203,26.617016000000014,102.67759377775742,899.9467493332609,36.59935000000191,12.210424000000001,1.1456143395183582,9.068333333333333,4.813327128665361,212742.65650918568,21.61
adaptive,600,5.0,99,0.2111111111111111,25.941333333333333,3699.1511298693836,9519.169884402343,0.7888888888888889,0.6631648439966704,0.5249187806732564,0.524365798023087,1.0,41729.788684441475,71485.23466666331,15245.696617778201,12665.903526662505,13811.34240888965,1.0,1070.3686665276996,26.632063999999986,102.67089777775739,904.5822295554958,36.48347519444609,12.094135999999992,1.1299037778482106,9.001666666666667,4.847177266032575,211256.9736567828,21.13
laca,600,5.0,7,0.19319444444444445,23.739733333333334,4553.076350567844,12046.204189904807,0.8068055555555556,0.6878109558849668,0.508559408095169,0.5076164224575657,0.9824127906976744,37568.01879777334,60920.58266666224,15254.150491111473,10647.289386662997,11654.390891109959,1.0,992.0448982543395,24.28817599999997,102.65507537775726,826.6635667110237,38.438080165557885,10.72564,1.0811647757952756,8.371666666666666,4.786019942264137,213956.48416700348,21.76
laca,600,5.0,99,0.19486111111111112,23.944533333333332,4545.840721390692,12009.937683410144,0.8051388888888888,0.6755238683551255,0.5103710195734735,0.5096406660823839,0.9796474129281927,36564.751257775104,59933.79599999895,15247.059362222564,10185.03592888588,11119.195615555556,1.0,973.5098705721501,24.338775999999978,102.63029466664622,807.6267397777254,38.91406012777923,10.786576,1.1080088991455757,8.33,4.919217371522012,208163.1939926194,21.22
chang2019,600,5.0,7,0.09666666666666666,11.8784,3264.2587002164646,7983.81048330172,0.9033333333333333,0.6505721192586623,0.6637482900136799,0.6482216142270861,1.0,39740.85041999318,63675.88799999945,15253.836842223267,12062.712657774468,12402.62993777322,1.0,1400.6546074231999,27.757127999999994,102.3731627555351,1242.4892408443304,28.03507582333638,18.632648000000014,1.3302814199339767,12.638333333333334,1.696121218899615,603730.434234138,71.05
chang2019,600,5.0,99,0.10395833333333333,12.7744,3212.415395907894,9279.436185403787,0.8960416666666666,0.5851503994986683,0.6483901387579146,0.6392294220665499,1.0,51863.01739110594,75494.42399999876,15247.166000000389,20505.99284888372,16097.265882221829,1.0,1557.1048432532236,27.63110399999998,102.45366631109064,1402.9980156443535,24.022057297780258,18.409919999999985,1.1823173037941725,12.64,1.64078867975399,624090.117536362,62.09
no_raw,800,5.0,7,0.021197916666666667,3.4730666666666665,2403.6721371656727,4869.221596662135,0.9788020833333333,0.9684697325803019,0.9815722847162132,0.8662949075409416,1.0,6212.602344827359,91582.26399999956,1714.9064367816247,558.3441609195911,3939.3517471261434,0.0725,2489.8500227333197,23.883972000000135,101.2959327333127,2364.670118000012,0.0,19.75948199999988,0.7936012940373098,32.35125,0.20923348605073727,4894054.098738712,734.19
no_raw,800,5.0,99,0.021666666666666667,3.549866666666667,2388.293261479496,4882.115635369844,0.9783333333333333,0.9829599672831372,0.9817100903125203,0.8671626275095835,1.0,2977.7459661020525,13544.042666669324,1729.0395480226427,472.02802259897953,776.6783954804305,0.07375,2489.897916866649,23.94148800000015,101.291162866646,2364.6652660000086,0.0,19.793429999999915,0.794949458205438,31.89875,0.21385615707092376,4788265.224743555,746.21
static,800,5.0,7,0.13932291666666666,22.826666666666668,3548.050010229954,8898.689590756527,0.8606770833333334,0.6578251231579173,0.515825284004617,0.5146710406415164,1.0,54050.41892138969,119988.23333333083,17002.029490547593,10803.4991741268,26227.303635819804,0.8375,1482.5711640007708,19.500863999999993,102.60833219997909,1334.7114086332874,25.750559167501287,9.035471999999976,0.6094460906427882,7.46,2.309501279358635,443385.76867312763,55.2
static,800,5.0,99,0.14057291666666666,23.031466666666667,3561.1202880729775,8926.770448036159,0.8594270833333333,0.6370163963097373,0.5109608068120055,0.5099341747690078,1.0,56906.78159368593,119968.7679999988,17974.215311706404,12102.73494432859,26817.348456597818,0.88625,1469.2607712367546,19.45512599999997,102.63087333331254,1321.0835715419917,26.091200361450372,8.917409999999995,0.6069317424498946,7.43625,2.3513320900087593,435497.8202998903,26.38
adaptive,800,5.0,7,0.13484375,22.0928,4318.435278257642,12507.062966054464,0.86515625,0.5814066511692457,0.5173792679175638,0.5162719163334358,1.0,56832.570839995904,94116.8266666664,20253.792234998862,17582.30266999647,18971.770791667266,1.0,1332.077450564922,19.190645999999976,102.57307899997915,1180.7120360666083,29.60168949833499,8.956679999999983,0.6723843269174429,7.405,2.487783273108179,411611.4177102887,27.48
adaptive,800,5.0,99,0.13395833333333335,21.947733333333332,4451.219410537865,12929.552379878836,0.8660416666666666,0.5971244945118429,0.5217310203320276,0.5211092457874774,1.0,55980.55186499412,94011.66666666405,20249.24915666295,17142.75580999497,18578.188795002887,1.0,1316.0592316898856,19.322513999999952,102.54110146664566,1164.1807530665697,30.014863156669225,9.159101999999988,0.6959490712465308,7.40375,2.5015287463716227,409349.68326279486,27.23
laca,800,5.0,7,0.13286458333333334,21.768533333333334,5165.782735098252,14852.539316674773,0.8671354166666667,0.6435014041610632,0.5015836080408507,0.5006786891603645,0.9727230698104484,51439.57561166309,81461.55066665393,20252.45735166612,14920.184821664434,16253.608454999185,1.0,1230.4615792907634,18.087143999999952,102.5245102666457,1077.6686950332828,32.181229990834765,8.200097999999977,0.6664245465288323,6.88625,2.6537033378011716,385875.8382722896,25.83
laca,800,5.0,99,0.12817708333333333,21.000533333333333,5147.755595006905,14706.430434990238,0.8718229166666667,0.6344794850598487,0.5076853526220615,0.5070395246706277,0.9812850904553961,50717.576579993656,80974.57866666054,20248.770123332255,14493.45935665978,15962.870263334968,1.0,1216.94055615903,18.12635399999999,102.50975426664576,1063.7758876332148,32.528560259169815,8.387267999999976,0.6892093420300085,7.0125,2.5885241346072347,395592.21654905484,26.09
chang2019,800,5.0,7,0.06708333333333333,10.990933333333333,4045.8609912917877,10877.602107105775,0.9329166666666666,0.6663496143958869,0.6168177866103589,0.6086821512855546,1.0,53866.6831966618,88967.54266664968,20253.186501666052,16368.343979996198,17227.152053332884,1.0,1597.5083527440731,20.034083999999996,102.34983559997923,1452.3133182332576,22.811114910835382,13.031400000000009,0.8157328240328574,9.525,1.032007123573468,992241.2128845173,82.9
chang2019,800,5.0,99,0.07864583333333333,12.885333333333334,3965.000036934784,12498.140246898956,0.9213541666666667,0.5062388987566607,0.5956007799171338,0.590665366804777,1.0,70947.42988666146,101985.47733332383,20248.594324999656,28773.580434994063,21863.49831833443,1.0,1818.6603409890674,19.944551999999977,102.41525179997927,1679.1608904332531,17.139646755835507,12.52775399999997,0.6888451745303263,9.42125,1.0627602947281836,963528.6574776515,65.45
no_raw,1000,5.0,7,0.015916666666666666,3.259733333333333,2276.388510262657,4841.275817511699,0.9840833333333333,0.9790928609769189,0.9828016730132967,0.8707784505899244,1.0,3321.830733333641,32887.007999995156,1750.6697777778763,466.8732444445674,1104.2877111111973,0.06,2485.5689690666495,19.08891840000004,101.26820426664516,2365.21184640001,0.0,15.774057599999978,0.6346256248090858,26.562,0.15737563707471236,6506725.049912694,959.49
no_raw,1000,5.0,99,0.016,3.2768,2353.6034239080586,4776.4581265501365,0.984,0.9854049719326383,0.9822213845960548,0.870743812036688,1.0,2762.3491333334673,4837.034666666786,1758.7697777778358,442.3198444444835,561.2595111111481,0.06,2485.565367626645,19.08288480000002,101.27080495997848,2365.2116778666796,0.0,15.756465599999997,0.6339187778048717,26.371,0.1581998225117951,6472826.478194389,969.39
static,1000,5.0,7,0.10791666666666666,22.101333333333333,3474.296204731016,9011.12588231485,0.8920833333333333,0.66457680126557,0.5293386227722187,0.5278583693528333,1.0,32624.474851699248,118579.34799999697,12497.118484354094,5275.646881631317,14840.036824489333,0.49,1705.3488013986405,15.717115199999943,102.28498607997822,1567.400243786654,19.946456332000444,7.472404799999996,0.4381745713176981,6.489,1.5552009054246456,658435.8306558458,69.25
static,1000,5.0,99,0.10825,22.1696,3493.5906054601865,8951.109725939745,0.89175,0.6643518960534395,0.5249134338869652,0.5235635894125242,1.0,32754.391481632894,116995.1759999992,12278.208149688477,5485.012717946711,14978.87868329779,0.481,1721.0486879879577,15.639566399999964,102.3068646399783,1583.5597492799698,19.542507668000866,7.376236799999997,0.4285896646319403,6.516,1.5457738171894266,662451.3810577204,28.64
adaptive,1000,5.0,7,0.095625,19.584,4769.459464690732,15091.092893507124,0.904375,0.5753518346612497,0.5037241846292744,0.5030470601512245,1.0,70570.94978532933,116478.15733332912,25249.086323998483,21580.248239996006,23731.639594668184,1.0,1577.7506634645758,14.77945919999995,102.48862714664554,1437.2822075465924,23.200369571335344,6.848860799999982,0.43409018665602067,6.194,1.4895129214140017,687473.0559758501,30.36
adaptive,1000,5.0,99,0.095875,19.6352,5071.021671245261,15375.030719496464,0.904125,0.5535902694603735,0.5034838271115392,0.502690760777205,1.0,68752.97985066,114999.36933332881,25249.93914133112,20488.1810306639,23003.3773479983,1.0,1543.3742495838856,14.841316799999948,102.4753145066455,1401.9746235732355,24.08299470400264,6.894537599999961,0.44671845483095374,6.198,1.5266705406256906,670740.6560555783,30.04
laca,1000,5.0,7,0.0975,19.968,5366.931844240399,16418.68923692318,0.9025,0.6198967427457952,0.4917295833093194,0.49098034695406606,0.9752919275681164,65244.261241325614,103426.42266666224,25249.52008933213,18829.401723995026,21154.211561331802,1.0,1477.7219989391824,14.318447999999943,102.47078271997863,1335.1783784265317,25.75438979267022,6.340502399999969,0.4290727487681477,5.902,1.6215228586433306,631505.1277517874,29.94
laca,1000,5.0,99,0.095875,19.6352,5256.586153748145,16973.38163285776,0.904125,0.622538363069864,0.4923306715689091,0.49175619003849025,0.9837538886968544,66030.38239999222,103475.64399999613,25250.160649329824,19369.260009331323,21404.527001331044,1.0,1492.5347938491768,14.330068799999957,102.47385295997844,1350.3559793598638,25.374892729336967,6.462887999999977,0.4330142269804307,6.005,1.5786727449906943,648646.1511730452,29.8
chang2019,1000,5.0,7,0.060583333333333336,12.407466666666668,5073.433881388033,15119.656437620186,0.9394166666666667,0.6720457042296503,0.5607582082816203,0.5550603633081349,1.0,74163.17172132651,114487.72133333217,25250.09160266479,24744.85303066223,24117.742922666166,1.0,1868.0809427225372,15.2513184,102.36868938664551,1734.6962601598882,15.764674776002902,8.97866399999998,0.4806357045168768,7.381,0.7970189973835321,1284787.4434130243,79.62
chang2019,1000,5.0,99,0.05595833333333333,11.460266666666666,4959.388565410144,12937.891171425463,0.9440416666666667,0.729476547254325,0.5717554195504204,0.5658067837327689,1.0,66345.19154932666,107998.0093333187,25249.935011997204,20113.948515993405,20966.112760002736,1.0,1775.6310839998582,15.409785599999974,102.32245557331223,1639.7608501332093,18.13799269333658,9.327561599999992,0.5253096594247691,7.462,0.774503224454765,1322137.813849485,90.14
cluster_adaptive,100,5.0,42,0.9858333333333333,20.189866666666664,683.8480661224703,1639.504613518013,0.01416666666666666,0.9995993000249991,0.25748649975454097,0.25724104074619536,1.0,4183.888440000177,7490.501333333441,2758.01173333349,661.9787866667386,752.6198133332792,1.0,422.03837543330155,58.949088000000046,103.90748639998068,205.3164226666535,53.86537836666717,13.952879999999992,3.306069024096386,9.55,57.40672273019149,17837.63209777268,2.69
cluster_adaptive,100,5.0,7,0.9829166666666667,20.130133333333337,663.1884579590454,1621.8328771780734,0.01708333333333334,0.9995654985360947,0.26036363636363635,0.26036363636363635,1.0,4401.97754666708,7634.482666666884,2753.3524800003097,778.4548266667787,870.1702399999916,1.0,424.91199239997013,58.70145600000004,103.96188106664736,208.4616586666554,53.78699666666709,13.680767999999992,3.219670954149553,9.68,56.84979579785967,18012.377804153035,2.7
cluster_adaptive,100,5.0,99,0.9883333333333333,20.241066666666665,672.263398556269,1631.2225842188604,0.011666666666666714,0.9996418165020254,0.2572552877520905,0.2572552877520905,1.0,3817.7893600002553,6967.401333333612,2753.089173333527,478.01741333336184,586.6827733333662,1.0,413.9652986599688,59.193216,103.8787018666474,196.81593626665403,54.07744452666714,14.173343999999993,3.4238000252388257,9.62,58.67467654565707,17452.162675378113,2.65
cluster_adaptive,200,5.0,42,0.9245833333333333,37.87093333333333,1480.5992545492636,3695.5585220505022,0.07541666666666669,0.997924891573102,0.38922092901331656,0.38901121946104644,1.0,9149.12829333352,17435.569333333668,5253.11792000017,1782.6442933333835,2106.2107666666316,1.0,586.8666579499688,70.122024,103.88233093331402,362.9690739999876,49.89322901666711,26.241288000000008,4.471422536026423,16.665,38.71843747159534,26447.348262729553,7.54
cluster_adaptive,200,5.0,7,0.9220833333333334,37.76853333333333,1474.8546786497154,3723.9886816243074,0.07791666666666663,0.9978746077672277,0.39637971819397305,0.39617402036408517,1.0,9874.10246000028,17473.517333333686,5250.675400000322,2158.3115733333066,2452.7807333333158,1.0,602.5400650633023,71.02485600000009,103.91691866664752,378.08576546665495,49.51252493000045,27.258864000000003,4.523991943529301,17.43,37.609316481916004,27227.29620710811,7.68
cluster_adaptive,200,5.0,99,0.9260416666666667,37.93066666666667,1456.2234282928198,3666.0356691119778,0.07395833333333335,0.9982127881010842,0.38985017936273475,0.38985017936273475,1.0,9016.857006666814,15996.85466666672,5253.069786666811,1784.9329666667268,1978.8542533332766,1.0,586.0153266733018,70.29348000000009,103.82893653331408,361.9748717333205,49.91803840666713,26.215847999999987,4.473577192736989,16.525,38.83584432713583,26367.393776076573,7.85
cluster_adaptive,400,5.0,42,0.39135416666666667,32.059733333333334,2947.484036170986,7264.994522516911,0.6086458333333333,0.790298593536539,0.5082042985902473,0.5077420845851629,1.0,21502.002696666168,39485.110666663466,10251.761896667042,5187.047066666719,6057.3066133324055,1.0,734.9802162716259,41.96524800000003,102.96124653331326,544.6160251333122,45.43769660500072,17.245704000000007,2.3464174433814327,11.865,13.085957672152519,78251.81967225189,17.27
cluster_adaptive,400,5.0,7,0.3826041666666667,31.342933333333335,2928.57191046307,7163.230165579319,0.6173958333333334,0.7687839917029473,0.5124596215966775,0.5114597754191663,1.0,22117.029523333276,38950.345333330006,10251.890116666957,5588.568940000094,6256.835183332892,1.0,745.235501384966,41.569164000000036,102.96820293331328,555.5323005999859,45.16583385166721,17.492208000000005,2.347205409228627,12.11,12.617326982578568,81158.2359253979,17.03
cluster_adaptive,400,5.0,99,0.3928125,32.1792,3013.3086988501063,7611.6130463680565,0.6071875,0.7863026673744277,0.5082984333798666,0.5079882115712735,1.0,20943.276450000056,39527.961333331696,10251.91662333358,4900.752503333489,5788.8163933329915,1.0,724.6164740233002,42.010692000000006,102.94094359997983,533.9607217333199,45.704116690000475,17.44755599999999,2.40783319527993,11.8725,13.322578696561047,76861.99671421904,16.68
cluster_adaptive,600,5.0,42,0.21534722222222222,26.461866666666666,3757.211186953066,9765.246671533603,0.7846527777777778,0.6732054297755562,0.5250684931506849,0.5245205479452055,1.0,34375.30122888593,63989.959999999184,15250.539071111467,8763.459115552174,10354.412524444513,1.0,931.6980718099229,27.361392000000052,102.65400071109092,761.6272182666077,40.055460832223886,12.500528000000005,1.3416930203275397,9.203333333333333,5.680352351757404,180270.507283442,24.32
cluster_adaptive,600,5.0,7,0.2148611111111111,26.402133333333335,3670.556577995647,9500.191580262946,0.7851388888888888,0.6869338959212377,0.525296388199614,0.5247449682933554,1.0,34235.43024221926,65169.15599999747,15254.06950222261,8578.93365777649,10393.837413331275,1.0,928.5398542865919,27.166103999999994,102.65041297775745,758.591409866611,40.131927442223684,12.305959999999997,1.3253022951238653,9.058333333333334,5.686806702253702,180065.90580864743,24.49
cluster_adaptive,600,5.0,99,0.21458333333333332,26.368,3625.7192262390354,9549.831177494105,0.7854166666666667,0.6504864290385873,0.5255383765875207,0.524710104914412,1.0,34406.72172444147,67695.34799999883,15246.288895555766,8655.80882444195,10498.650919999318,1.0,931.9859974399154,27.097584,102.65266702220192,762.1937041777114,40.04204224000184,12.351424000000005,1.3252799971167264,9.08,5.658454112493236,180968.15484270203,23.39
cluster_adaptive,800,5.0,42,0.13578125,22.2464,4557.48151478836,13553.444092337588,0.86421875,0.5672405187954864,0.5220660749506904,0.520956607495069,1.0,50842.52930832769,96114.93866665094,20249.86945833216,13328.43660666407,17243.542028331474,1.0,1218.684150834872,19.450871999999976,102.56038759997918,1064.1579705998895,32.5149206350029,9.24403799999998,0.7585261524626589,7.46875,2.7381664048998933,373972.88863363926,28.29
cluster_adaptive,800,5.0,7,0.13473958333333333,22.075733333333332,4697.495566164127,13865.713778996582,0.8652604166666666,0.5822858169514117,0.5219881744271988,0.5211258930771125,1.0,50507.442339994624,94981.87199998878,20252.609904998633,12962.020673329724,17282.671188332948,1.0,1212.1841815107216,19.440221999999984,102.56159453331254,1057.5010002332394,32.68136474416915,9.231455999999998,0.7615555573819659,7.48,2.7317300873148804,374854.01824838703,27.92
cluster_adaptive,800,5.0,99,0.13276041666666666,21.751466666666666,4657.3383832211875,13532.915976101034,0.8672395833333333,0.5710294065949518,0.5263515181436682,0.5256726734139718,1.0,50082.33828832865,93621.35066666306,20249.35343166621,12906.61970999701,16918.34297333209,1.0,1204.9704342157293,19.560768000000003,102.5438935333125,1049.9970000332507,32.86877264916896,9.540887999999997,0.7917943651629767,7.615,2.707717888633163,378178.24534036225,28.41
cluster_adaptive,1000,5.0,42,0.09470833333333334,19.396266666666666,5357.913052650848,16690.399773282097,0.9052916666666666,0.5703195725535922,0.505548284299778,0.5048654185398054,1.0,64137.37522532814,113478.3466666655,25249.58073199874,17721.526675996793,21158.11981733262,1.0,1457.0181494239023,14.896540799999952,102.46302693331218,1313.3602827732566,26.298298917335398,7.089206399999986,0.4865558059659738,6.258,1.5974763258236024,641011.0644187868,31.63
cluster_adaptive,1000,5.0,7,0.09491666666666666,19.438933333333335,5321.072363760929,17165.148892532055,0.9050833333333334,0.5874201835992295,0.504130818756766,0.5037889578941371,1.0,64255.622547993225,112989.80133333048,25248.256926660255,17810.11853466589,21190.658906667086,1.0,1458.9710428411993,14.862868799999928,102.46564415997877,1315.3950271465517,26.24750273466976,6.999321599999981,0.4797436956918286,6.2,1.59884735988821,640461.3884289723,31.68
cluster_adaptive,1000,5.0,99,0.098375,20.1472,5417.935493625573,17053.589064795888,0.901625,0.5815944410535706,0.5013447782546495,0.5006008583690987,1.0,63116.20434665944,111498.01599999162,25249.195962663936,17347.956909329663,20509.598455999127,1.0,1437.3065762371964,14.892359999999977,102.45662357331224,1293.1540753065485,26.803517357336503,6.944284799999976,0.48314569172707744,6.138,1.6820795507172417,608770.2567713665,31.76
cluster_csv,100,5.0,42,0.9833333333333333,20.13866666666667,689.905869160166,1815.6215561634033,0.01666666666666672,0.9995692749461593,0.26080656846172423,0.26032359333494326,1.0,4537.959386666991,8112.648000000476,2753.2216000002695,827.5505066666452,951.5494000000747,1.0,460.21835875330385,58.76591999999999,103.97972053331401,244.58923386665606,52.88348435333375,13.788959999999998,2.9961777355760493,9.78,52.51072570304436,19500.777913275586,2.42
cluster_csv,100,5.0,7,0.9870833333333333,20.215466666666668,695.7846694139165,1623.6345636792983,0.012916666666666687,0.9996190086030315,0.2490733876945886,0.2490733876945886,1.0,4240.496960000314,7734.66533333341,2753.2557866667958,655.5551333334698,831.6860400000486,1.0,451.23754016663844,57.99158400000001,103.9265493333141,236.22421733332382,53.095189500000394,12.944303999999997,2.8686230306148217,9.11,53.76006613067146,19047.595616996136,3.56
cluster_csv,100,5.0,99,0.9833333333333333,20.13866666666667,686.2963568338125,1687.6635579757713,0.01666666666666672,0.9995692749461593,0.26652194886637726,0.2662807525325615,1.0,4316.738293333497,7459.936000000043,2757.388533333414,739.7240533333878,819.6257066666954,1.0,454.9842960466358,59.48472000000003,103.94096639998068,238.52520879998784,53.03340084666711,14.592671999999995,3.2072913563821666,10.1,53.11480024691434,19278.995595196433,2.65
cluster_csv,200,5.0,42,0.8920833333333333,36.53973333333333,1616.2322254005785,4135.463405843584,0.10791666666666666,0.9852299789365087,0.38962722852512155,0.3893030794165316,1.0,9946.27710666689,17494.10933333381,5252.6877800002185,2330.31038666669,2350.3202866666475,1.0,621.2341011466357,67.59768,103.81499893331406,400.8681141333211,48.95330808000047,23.63880000000001,3.8051356093248856,15.21,35.290786451571684,29016.071982561214,7.4
cluster_csv,200,5.0,7,0.88,36.0448,1635.997177759663,4272.083586969227,0.12,0.982390485629336,0.4019976372033079,0.4019976372033079,1.0,9668.591046667325,17002.754666667646,5250.850060000777,2072.2167266665792,2345.5242599999674,1.0,618.3942628099763,68.20516800000004,103.7850818666473,397.364562266662,49.03945067666694,24.159576000000005,3.9068240850455456,15.475,34.97264011106395,29280.03138304812,7.55
cluster_csv,200,5.0,99,0.8775,35.9424,1694.8149192911962,4477.97561228921,0.12250000000000005,0.9835316553941679,0.4016872160934458,0.4016872160934458,1.0,9536.327673333579,16998.20800000057,5255.340133333469,1991.7465866667405,2289.2409533333703,1.0,616.5034841799675,68.13957599999999,103.75394959998071,395.5240621333198,49.08589644666715,23.920008000000006,3.879946928737448,15.225,34.98024026366199,29273.66971414851,7.52
cluster_csv,400,5.0,42,0.38645833333333335,31.65866666666667,3002.216807844371,7641.6292429553805,0.6135416666666667,0.7542468545876989,0.5024308599665258,0.5022714593129832,1.0,23276.39952999881,40988.626666662225,10250.420393333578,6101.981143333378,6923.997993331852,1.0,772.3949310416178,40.56466800000001,102.92251719998,584.4619956666368,44.44575017500086,16.53398399999999,2.140612701549321,11.32,12.2963002711475,83277.08151392106,15.51
cluster_csv,400,5.0,7,0.38635416666666667,31.650133333333336,3090.955830419915,7945.308821806021,0.6136458333333333,0.7636660930387477,0.5011914217633042,0.5008737092930897,1.0,23362.662259999142,39960.30799999752,10251.825296667295,6040.932859999892,7064.272856665289,1.0,772.3263870382893,40.38601200000006,102.94437839998001,584.5521811333083,44.44381550500079,16.242264000000002,2.1030310853790324,11.235,12.294076907577246,83292.1420370223,16.2
cluster_csv,400,5.0,99,0.3857291666666667,31.598933333333335,3043.898402620848,7475.1528069870865,0.6142708333333333,0.7486301347426351,0.5020239701563616,0.5017858560203191,1.0,23465.949073331707,40964.638666663624,10251.959253333538,6164.9651700001705,7042.130323331334,1.0,775.3851487516085,40.434096,102.94709399997998,587.6374299332942,44.36652881833445,16.348367999999983,2.108419025863638,11.27,12.225769367987697,83757.50999207221,16.07
cluster_csv,600,5.0,42,0.21166666666666667,26.0096,3948.9283842075833,10737.561565881268,0.7883333333333333,0.612687559354226,0.5172269784923784,0.5165309389573328,1.0,39167.448364441196,67000.35599999873,15250.448542222402,11200.575684442485,12706.554668887422,1.0,1023.1667894765874,26.31499199999998,102.6715150222019,856.4937187110502,37.686563743335014,11.912127999999985,1.1642410721807896,8.933333333333334,5.084136871429439,201410.78533003686,22.13
cluster_csv,600,5.0,7,0.2123611111111111,26.094933333333334,3911.0472811028517,10631.581281286395,0.7876388888888889,0.6089079022763974,0.5145142384334276,0.5135489209129146,1.0,38918.27543555265,67538.42799999591,15252.880653333565,10637.303195553452,13017.04859999898,1.0,1017.8809692732538,26.233392000000002,102.70744195553527,851.1192735110506,37.820861806668404,11.808063999999995,1.1600633430086342,8.973333333333333,5.127305475013366,199715.03648265282,22.32
cluster_csv,600,5.0,99,0.2129861111111111,26.171733333333332,3929.3541765966247,10822.993665405467,0.7870138888888889,0.6027714124597896,0.5155236168282983,0.5151050024419173,1.0,38300.53885555177,63494.55333333136,15247.156562222435,10680.14615999754,12368.570517776245,1.0,1006.5294997010169,26.286176000000005,102.67029982220197,839.4605408443689,38.11248303444653,11.711439999999993,1.163546622675123,8.81,5.200390717034619,196908.28165001958,22.47
cluster_csv,800,5.0,42,0.14072916666666666,23.057066666666664,4769.924458265607,16465.287493513217,0.8592708333333333,0.49245540228163864,0.5089018924302788,0.5085283864541833,1.0,55689.85071499641,93986.61599999899,20249.362236666024,16002.623574996584,19433.54182000047,1.0,1311.493301831587,19.11302399999995,102.56921846664582,1159.6834073999403,30.127651965001704,8.786777999999984,0.6699826821630478,7.22125,2.637116022758098,388302.9761159399,26.85
cluster_csv,800,5.0,7,0.1384375,22.6816,4783.600962223176,15798.987715497953,0.8615625,0.5017951074550158,0.5110400393628144,0.5094409250261394,1.0,56048.28794499668,94486.99199999783,20254.478821665165,16081.921553328606,19681.833261669603,1.0,1318.1735439190948,19.089893999999966,102.5880726666458,1166.53941323328,29.956164019168185,8.749751999999981,0.6637784562103921,7.305,2.5810258563411272,396741.47296285775,27.59
cluster_csv,800,5.0,99,0.13994791666666667,22.929066666666667,4657.954538542159,14132.159583346453,0.8600520833333334,0.47327070925492054,0.5106741573033707,0.5102372034956305,1.0,54674.81173666213,92480.1319999996,20248.62534833143,15664.191116664279,18756.205729999754,1.0,1292.3710868157334,19.15862999999995,102.55870739997921,1140.0349273665856,30.61882204916888,8.730335999999971,0.6755285760462655,7.16,2.66127897404005,384777.39838205685,26.74
cluster_csv,1000,5.0,42,0.09945833333333333,20.369066666666665,5295.618502209827,16781.650110738832,0.9005416666666667,0.5138438648541257,0.49384243378507564,0.4926615306753641,1.0,70226.98860799521,113976.17199999887,25249.95308266395,21158.59022399797,23803.98935466665,1.0,1572.2778324498984,14.666558399999937,102.51218053331218,1431.7605590665828,23.338534450002257,6.621935999999971,0.42116831156245305,6.11,1.554615825239582,658683.6332006279,30.95
cluster_csv,1000,5.0,7,0.101375,20.761599999999998,5209.716429353117,17134.671823115044,0.898625,0.5076801397338686,0.49206077221841443,0.49108978752570254,1.0,69285.88778666266,110502.89333333228,25249.094614662445,20941.577975999753,23081.252845333827,1.0,1554.9550006445797,14.736043199999951,102.4756534399789,1413.9596451465989,23.783658858001896,6.583089599999955,0.42336206496464845,5.987,1.6022277165366434,639110.1523405589,30.79
cluster_csv,1000,5.0,99,0.09845833333333333,20.164266666666666,5149.010868707499,16674.216347464288,0.9015416666666667,0.5237737849005455,0.4954924306854907,0.4948687418495209,1.0,69420.09589999476,111483.36133332526,25250.122078664408,20892.496294664164,23273.850497332867,1.0,1557.39664038589,14.75144639999994,102.48486746664551,1416.4387626932444,23.721563826002438,6.71071199999997,0.43089292900601084,6.111,1.553690265699075,659076.0221692298,30.81
etaroa,100,5.0,42,0.9875,20.224,670.8463756838587,1670.9030226518375,0.012499999999999956,0.9996262680192205,0.2709786006251503,0.2707381582111084,1.0,4259.008346666817,7691.384000000471,2757.575200000028,662.8171066667198,823.4835333333999,1.0,440.10562624663515,60.40502400000002,103.90689119998069,222.35842213332077,53.43528891333381,15.402623999999987,3.4997562133796394,10.4,55.143125996757355,18569.85764753735,3.29
etaroa,100,5.0,7,0.9833333333333333,20.13866666666667,653.7788740598188,1603.7920609810185,0.01666666666666672,0.9995692749461593,0.2750118539592224,0.2747747747747748,1.0,4479.344053333772,7956.458666667803,2753.1456533334435,808.028040000158,906.7152666668325,1.0,441.90766811330815,60.33307200000003,103.9752399999807,224.210726133327,53.388629980000296,15.418367999999997,3.4890473989346167,10.64,54.68653690300655,18724.901191241872,2.5
etaroa,100,5.0,99,0.9875,20.224,666.2159303279395,1602.7053956438758,0.012499999999999956,0.9996262680192205,0.2705910852713178,0.2703488372093023,1.0,4175.5654400001495,7567.872000000368,2757.5729333333757,604.2659066667125,813.7266000000619,1.0,438.0861808799691,60.233472000000056,103.89098613331407,220.4788394666545,53.48288328000048,15.243983999999994,3.479676982592765,10.17,55.39731920156,18484.64898227718,2.38
