policy,num_stas,packet_interval,seed,pdr,tput_kbps,avg_delay_ms,p95_delay_ms,drop_rate,fairness,col_rate,retry_rate,raw_fit_pass,assoc_mean_ms,assoc_max_ms,assoc_scan_ms,assoc_auth_ms,assoc_req_ms,assoc_frac,e_total_mj,e_tx_mj,e_rx_mj,e_idle_mj,e_sleep_mj,e_retx_mj,retx_energy_pct,avg_tx_retries,ee_kbit_j,e_per_pkt_uj,elapsed_s
chang2019,300,0.5,42,0.03331941544885177,20.4288,4724.570203927063,5529.699596220423,0.9666805845511482,0.28544286397322494,0.6686827429110046,0.6482601523839447,1.0,30297.105528885957,44987.485333332035,7751.2588266668035,12975.565533332208,9477.362662220268,1.0,1243.6957076888186,57.67753600000001,102.91478097775752,1050.352373333281,32.75101737777928,34.35888000000002,2.762643610296744,21.82,6.570353141433026,155851.59244220785,42.86
etaroa,300,0.5,42,0.06295059151009047,38.59626666666667,5760.581772558961,8652.80701500495,0.9370494084899095,0.7341683982357733,0.46265161020493517,0.4617314930991217,1.0,20204.33511555604,32998.34399999949,7749.683453333522,5665.7857600000825,6774.2620311113205,1.0,755.5800253644181,55.131104,103.37255039998045,551.8596538666596,45.21671709777811,21.522527999999976,2.8484776300987593,14.193333333333333,20.432655904608694,50115.85399277591,17.39
no_raw,300,0.3,42,0.030825810765630225,31.470933333333335,2336.04409988474,4888.059421558277,0.9691741892343698,0.8466961570017966,0.6356968215158925,0.6243394589478666,1.0,24224.17514285262,103382.11999999525,650.9472380952534,1591.515523809759,21854.582857138073,0.04666666666666667,2524.6077816888696,61.89889599999887,102.72298879997899,2359.9858968888952,0.0,36.21743999999943,1.4345768979517004,23.366666666666667,4.986268926459608,205363.97356471285,20.04
static,300,0.3,42,0.02710631895687061,27.673599999999997,6215.874950938738,9956.837498683466,0.9728936810431293,0.5756363606508924,0.4787343332648449,0.478117937127594,1.0,11121.003386667033,21352.108000000735,7752.898391111487,1668.5237466666672,1695.216991111099,1.0,564.3227829933037,43.183343999999984,102.96039093331349,368.337771822212,49.84127623777817,18.731007999999992,3.3192010963382033,12.506666666666666,19.615440548554552,52203.77270983382,18.99
adaptive,300,0.3,42,0.03774657305249081,38.53653333333333,5924.431297038347,8923.279066977959,0.9622534269475091,0.7387777753627913,0.46131301289566234,0.4603081560877575,1.0,20450.493755555934,33118.883999998645,7753.2392400004,5958.077902222235,6726.374484444408,1.0,760.3213179755253,54.82115199999996,103.38511022220257,557.0267565333227,45.08829922000042,21.451791999999987,2.821411355020105,14.21,20.27381446357069,50508.50207986218,19.73
laca,300,0.3,42,0.03386827148111,34.57706666666667,6258.502995366678,10251.72933459678,0.96613172851889,0.7228960391680316,0.4482535575679172,0.4476067270375162,0.9922944068021788,17540.554493333668,28502.248000000833,7751.042213333485,4616.474311111344,5159.890884444391,1.0,712.8599283133019,48.55180800000002,103.24790559998029,514.9002310222105,46.15998369111161,18.525375999999994,2.59873998582483,12.52,19.40188544387926,52778.37573889205,18.79
chang2019,300,0.3,42,0.01930792377131394,19.712,5047.660993818903,5805.551159692039,0.980692076228686,0.3519529858720171,0.6728919525488939,0.6510099390830394,1.0,30726.562493325793,43986.255999998444,7751.183960000421,13314.806422221447,9605.062191103925,1.0,1260.2209734909563,56.61598400000004,102.86403466664639,1068.438738577639,32.30221624667029,34.36431999999999,2.72684876088095,21.726666666666667,6.256680507513061,163665.06149233197,46.25
etaroa,300,0.3,42,0.03821464393179538,39.0144,5863.077051519513,8838.60257136955,0.9617853560682046,0.715622291148861,0.45919139278809784,0.4580986803395814,1.0,19904.330315555864,32480.15999999901,7751.306893333459,5468.9879244445665,6666.645386666722,1.0,751.1460241644149,55.222784000000026,103.35456764442492,547.2364858666562,45.33218665333374,21.294416000000005,2.83492361204843,13.983333333333333,20.775933703916042,49287.796861182076,20.06
cluster_adaptive,300,5.0,42,0.6088888888888889,37.410133333333334,2335.948961766602,5612.088521966891,0.3911111111111111,0.8969904697898874,0.46845412651864266,0.46811897779639716,1.0,14695.24743111153,27165.869333333438,7752.816773333507,3362.4300133335555,3573.936048888911,1.0,650.7226070488593,55.80150400000004,103.30687448886933,443.69472071110084,47.91950784888929,21.364447999999996,3.283188223149569,14.006666666666666,22.99605572518516,44529.375482358075,13.73
cluster_adaptive,300,3.0,42,0.36525,37.4016,3239.219182159372,7173.482322882756,0.6347499999999999,0.7942206704949955,0.48333197489607954,0.48308745619039856,1.0,16789.492920000383,31982.645333333447,7751.409875556099,4284.0540711110425,4742.560599999912,1.0,693.9795751999717,56.990592000000056,103.34398079998037,486.80690133332496,46.83810106666707,20.571359999999988,2.964260150462253,13.713333333333333,21.557752612083807,47500.31315537109,15.42
cluster_adaptive,300,2.0,42,0.24855555555555556,38.17813333333333,4263.126281371605,7707.005011547797,0.7514444444444445,0.7504808824301322,0.48102505508854976,0.4806169917571207,1.0,17653.98278666694,33000.841333331744,7752.875440000224,4590.059506666769,5305.4300444443925,1.0,710.3401671577471,57.30459200000006,103.3388389333137,503.27107013332153,46.42566609111156,20.83727999999999,2.933422740737763,13.753333333333334,21.49850739039231,47631.21371196337,16.07
cluster_adaptive,300,1.0,42,0.12838888888888889,39.441066666666664,5325.736882970302,8141.494565452362,0.8716111111111111,0.7406866375424728,0.47023225384363754,0.4698233562315996,1.0,18684.381102222887,34490.69599999987,7751.440857778047,5006.152320000261,5926.787924444581,1.0,729.4339620755317,57.09769600000002,103.38716586664711,523.0168947555511,45.93220545333362,21.20518399999999,2.907073854864496,13.906666666666666,21.62831385280775,47345.345872492326,17.41
cluster_adaptive,300,0.5,42,0.06438413361169103,39.475199999999994,5730.917759407754,8501.233025245238,0.935615866388309,0.7482578777325557,0.4635154119494257,0.46326749855383853,1.0,18626.629355555782,31155.646666667228,7751.656866666851,5099.5619733333515,5775.41051555558,1.0,726.8358071577471,56.497760000000014,103.37077031109149,520.9824105777656,45.98486626888935,22.029807999999992,3.030919470815064,14.376666666666667,21.724411269370822,47135.91486107309,19.42
cluster_adaptive,300,0.3,42,0.03920929455031762,40.02986666666667,5812.4532168706155,8433.968228085596,0.9607907054496824,0.7408429703096963,0.46099991763446174,0.4602586277901326,1.0,18672.013284445027,30910.704000000103,7751.545831111682,5123.43593777779,5789.328115555554,1.0,728.9727653533099,56.777616,103.38087217775815,522.8776507555514,45.93662642000025,22.082608000000008,3.0292775052161613,14.39,21.965082137061984,46619.447794924956,23.02
cluster_csv,300,5.0,42,0.5711111111111111,35.08906666666667,2433.7887084250697,6400.641803823189,0.4288888888888889,0.8429825506032506,0.46376426864879217,0.4633218299265552,1.0,16345.751151111439,27997.57200000066,7753.068368889005,4130.268133333396,4453.559853333483,1.0,681.9755940977491,51.88304000000004,103.25281048886913,479.8118431999903,47.02790040888934,19.796815999999982,2.902862825493204,13.13,20.580834252926227,49755.02875226769,14.54
cluster_csv,300,3.0,42,0.35733333333333334,36.59093333333333,3347.7861382033902,7357.116538290542,0.6426666666666667,0.7504017500040812,0.47547974413646055,0.4752238805970149,1.0,17609.040377778132,30478.924000000337,7751.377644444685,4704.869346666822,5143.805253333298,1.0,715.0407106666382,54.49680000000002,103.28282399998025,511.02091555554654,46.24017111111151,19.231983999999997,2.689634829612689,12.75,20.46928673430038,50026.16912313234,14.55
cluster_csv,300,2.0,42,0.23727777777777778,36.44586666666667,4456.641215733259,8234.57969443994,0.7627222222222222,0.7241511943184029,0.47568208778173193,0.474580579562786,1.0,18407.384560000446,30503.04533333359,7751.303542222795,5004.208551111049,5637.002573333267,1.0,728.8779253644194,54.43822400000002,103.3009555555359,525.2543951999944,45.88435060888921,19.819632,2.7191977298654932,13.23,20.001081332484976,51197.23193849821,15.24
cluster_csv,300,1.0,42,0.1225,37.632,5435.274622628066,8679.260185758418,0.8775,0.6726885960361109,0.46217774762550884,0.4616689280868385,1.0,18285.007640000287,28977.98133333369,7751.19148888901,5044.3883155557005,5472.121657777802,1.0,725.3908956155263,54.292432000000034,103.33075413331373,521.7967531555457,45.97095632666711,20.068575999999997,2.7665877971863595,13.42,20.751294358646494,49346.31942962765,16.69
cluster_csv,300,0.5,42,0.06208768267223382,38.0672,5885.460072489117,9048.995958154357,0.9379123173277661,0.7183707129010949,0.45875456630702577,0.4584147481097613,1.0,17987.97828888925,29973.382666666817,7751.570613333503,4822.655906666762,5407.826497777877,1.0,720.5305888021946,54.251295999999996,103.34984462220261,516.8344745777695,46.09497360222257,21.176848000000007,2.939063008442745,13.97,21.13287102121933,48455.31868205747,18.71
cluster_csv,300,0.3,42,0.0376629889669007,38.4512,5921.5738530244325,8944.687783509062,0.9623370110330993,0.6862300002027862,0.45569943772363264,0.45518827738967454,1.0,18215.40414222255,30050.232000000015,7751.603888888978,4971.350848888984,5482.483728889029,1.0,723.2866872399717,54.206351999999995,103.34503893331366,519.7120997333243,46.02319657333371,20.906847999999997,2.8905340536239588,13.793333333333333,21.264707717338467,48154.90594140957,21.5
