aid,cluster_id,priority,tx_rate_bps,queue_len,packet_size_bytes
1013,11,high,300000,7,128
1014,11,normal,300000,8,128
1015,11,normal,300000,5,128
1016,11,normal,300000,7,128
1017,11,normal,300000,8,128
1018,11,normal,300000,2,128
1019,11,high,300000,7,128
1020,11,normal,300000,4,128
1021,11,normal,300000,7,128
1022,11,normal,300000,3,128
1023,11,high,300000,14,128
1024,11,high,300000,15,128
1025,11,normal,300000,3,128
1026,11,normal,300000,2,128
1027,11,high,300000,9,128
1028,11,normal,300000,0,128
1029,11,normal,300000,2,128
1030,11,normal,300000,7,128
1031,11,high,300000,4,128
1032,11,critical,300000,15,128
1033,11,normal,300000,0,128
1034,11,normal,300000,3,128
1035,11,high,300000,6,128
1036,11,critical,300000,12,128
1037,11,normal,300000,8,128
1038,11,normal,300000,5,128
1039,11,normal,300000,5,128
1040,11,high,300000,6,128
1041,11,normal,300000,7,128
1042,11,high,300000,12,128
1043,11,high,300000,13,128
1044,11,normal,300000,4,128
1045,11,high,300000,4,128
1046,11,normal,300000,0,128
1047,11,normal,300000,3,128
1048,11,normal,300000,2,128
1049,11,normal,300000,3,128
1050,11,normal,300000,2,128
1051,11,normal,300000,5,128
1052,11,critical,300000,14,128
1053,11,normal,300000,5,128
1054,11,normal,300000,0,128
1055,11,normal,300000,6,128
1056,11,normal,300000,7,128
1057,11,normal,300000,6,128
1058,11,normal,300000,3,128
1059,11,normal,300000,0,128
1060,11,critical,300000,16,128
1061,11,critical,300000,13,128
1062,11,high,300000,5,128
1063,11,high,300000,13,128
1064,11,normal,300000,6,128
1065,11,normal,300000,6,128
1066,11,critical,300000,18,128
1067,11,normal,300000,6,128
1068,11,normal,300000,4,128
1069,11,critical,300000,20,128
1070,11,high,300000,9,128
1071,11,normal,300000,4,128
1072,11,high,300000,4,128
1073,11,high,300000,8,128
1074,11,normal,300000,1,128
1075,11,normal,300000,7,128
1076,11,normal,300000,4,128
1077,11,normal,300000,6,128
1078,11,normal,300000,6,128
1079,11,high,300000,4,128
1080,11,normal,300000,4,128
1081,11,normal,300000,0,128
1082,11,normal,300000,1,128
1083,11,normal,300000,8,128
1084,12,normal,300000,3,128
1085,12,normal,300000,8,128
1086,12,normal,300000,7,128
1087,12,normal,300000,1,128
1088,12,normal,300000,0,128
1089,12,high,300000,11,128
1090,12,normal,300000,2,128
1091,12,normal,300000,2,128
1092,12,normal,300000,6,128
1093,12,normal,300000,2,128
1094,12,high,300000,15,128
1095,12,critical,300000,25,128
1096,12,normal,300000,4,128
1097,12,normal,300000,0,128
1098,12,high,300000,6,128
1099,12,normal,300000,1,128
1100,12,normal,300000,1,128
1101,12,normal,300000,5,128
1102,12,high,300000,14,128
1103,12,normal,300000,7,128
1104,12,high,300000,10,128
1105,12,normal,300000,6,128
1106,12,normal,300000,5,128
1107,12,critical,300000,23,128
1108,12,normal,300000,0,128
1109,12,normal,300000,4,128
1110,12,high,300000,11,128
1111,12,normal,300000,3,128
1112,12,high,300000,15,128
1113,12,normal,300000,5,128
1114,12,normal,300000,1,128
1115,12,normal,300000,6,128
1116,12,normal,300000,5,128
1117,12,normal,300000,2,128
1118,12,high,300000,12,128
1119,12,high,300000,12,128
1120,12,high,300000,7,128
1121,12,high,300000,11,128
1122,12,normal,300000,3,128
1123,12,normal,300000,7,128
1124,12,normal,300000,1,128
1125,12,high,300000,11,128
1126,12,high,300000,11,128
1127,12,high,300000,8,128
1128,12,high,300000,10,128
1129,12,high,300000,13,128
1130,12,normal,300000,3,128
1131,12,high,300000,10,128
1132,12,normal,300000,0,128
1133,12,normal,300000,2,128
1134,12,high,300000,13,128
1135,12,normal,300000,4,128
1136,12,normal,300000,5,128
1137,12,high,300000,11,128
1138,12,normal,300000,6,128
1139,12,critical,300000,19,128
1140,12,high,300000,5,128
1141,12,critical,300000,16,128
1142,12,normal,300000,4,128
1143,12,high,300000,12,128
1144,12,normal,300000,6,128
1145,12,normal,300000,0,128
1146,12,normal,300000,4,128
1147,12,normal,300000,0,128
1148,12,high,300000,15,128
1149,12,normal,300000,7,128
1150,12,normal,300000,2,128
1151,12,high,300000,11,128
1152,12,normal,300000,8,128
1153,12,normal,300000,5,128
1154,12,high,300000,7,128
1155,12,normal,300000,5,128
1156,12,high,300000,8,128
1157,12,normal,300000,7,128
1158,12,normal,300000,1,128
1159,12,normal,300000,8,128
1160,12,normal,300000,6,128
1161,12,normal,300000,2,128
1162,12,normal,300000,5,128
1163,12,normal,300000,7,128
1164,12,high,300000,15,128
1165,12,normal,300000,7,128
1166,12,normal,300000,2,128
1167,12,normal,300000,0,128
1168,12,high,300000,6,128
1169,12,normal,300000,1,128
1170,12,normal,300000,6,128
1171,12,normal,300000,7,128
1172,12,critical,300000,25,128
1173,12,normal,300000,0,128
1174,12,normal,300000,8,128
1175,12,critical,300000,8,128
1176,12,high,300000,9,128
1177,12,high,300000,10,128
1178,12,high,300000,4,128
1179,12,normal,300000,7,128
1180,12,normal,300000,2,128
1181,12,normal,300000,7,128
1182,12,normal,300000,2,128
1183,12,critical,300000,15,128
1184,12,high,300000,4,128
1185,12,high,300000,15,128
1186,12,normal,300000,4,128
1187,12,normal,300000,0,128
1188,12,normal,300000,0,128
1189,12,normal,300000,6,128
1190,12,normal,300000,8,128
1191,12,normal,300000,2,128
1192,12,normal,300000,0,128
1193,12,normal,300000,1,128
1194,12,normal,300000,2,128
1195,12,normal,300000,1,128
1196,12,high,300000,5,128
1197,12,high,300000,7,128
1198,12,normal,300000,3,128
1199,12,normal,300000,4,128
1200,12,critical,300000,23,128
